卫视    ■,#genre#
爱奇艺_宫廷正剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_niandaijuchang_1080p_t10/c15_lb_niandaijuchang_1080p_t10.m3u8
爱奇艺_家庭剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_jiatingjuchang_1080p_t10/c15_lb_jiatingjuchang_1080p_t10.m3u8
爱奇艺_抗战剧场,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_kangzhanjuchang_1080p_t10/c15_lb_kangzhanjuchang_1080p_t10.m3u8
爱奇艺_热播电视剧,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_reboju_1080p_t10/c15_lb_reboju_1080p_t10.m3u8
爱奇艺_历史秘闻,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lishimiwen_1080p_t10/c15_lb_lishimiwen_1080p_t10.m3u8
爱奇艺_旅游攻略,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_lvyounew_1080p_t10/c15_lb_lvyounew_1080p_t10.m3u8
爱奇艺_军事观察,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_junshinew_1080p_t10/c16_lb_junshinew_1080p_t10.m3u8
爱奇艺_童年经典,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_balalaxiaomoxian_1080p_t10/c15_lb_balalaxiaomoxian_1080p_t10.m3u8
爱奇艺_动画小天地,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dishine_1080p_t10/c15_lb_dishine_1080p_t10.m3u8
爱奇艺_动物兄弟,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_yingshijinqu_1080p_t10/c16_lb_yingshijinqu_1080p_t10.m3u8
爱奇艺_怀旧动画,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_huanjiudongman_1080p_t10/c15_lb_huanjiudongman_1080p_t10.m3u8
爱奇艺_儿童乐园,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c15_lb_dongmantiandi_1080p_t10/c15_lb_dongmantiandi_1080p_t10.m3u8
爱奇艺_亲子启蒙,http://101.72.196.41/r/baiducdnct.inter.iqiyi.com/tslive/c16_lb_qinziqimeng_1080p_t10/c16_lb_qinziqimeng_1080p_t10.m3u8

轮播频道,#genre#
轮播_科幻电影,http://aldirect.hls.huya.com/huyalive/28466698-2689656864-11551988268341919744-2847699194-10057-A-0-1_1200.m3u8
轮播_好莱坞电影,http://aldirect.hls.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-0-1_1200.m3u8
轮播_怪物科幻,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
轮播_漫威电影,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
轮播_惊悚大片,http://tx.hls.huya.com/huyalive/29106097-2689447600-11551089486305689600-2789274568-10057-A-1525420695-1.m3u8
轮播_灾难电影,http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
轮播_丧尸电影,http://tx.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
轮播_动漫大电影,http://tx.hls.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1.m3u8
轮播_亚洲电影1,http://tx.hls.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8
轮播_亚洲电影2,http://tx.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1.m3u8

【综合剧场】,#genre#
 【胡歌】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807164
 【王凯】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807180
 【靳东】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807182
 【唐嫣】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807184
 【倪大妮】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807186
 【朱亚文】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807168
 【聂远】,http://www.sghlhh.xyz/dl3/aqy.php?id=4013101
 【情景喜剧】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801150
 【热播剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801853
 【抗战剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802154
 【碟战剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802157
 【家庭剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801149
 【青春剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802161
 【经典重温】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801152
 【军旅剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801151
 【宫廷正剧】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801153
 【央视大剧】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802288
 【收视冠军】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801285
 【卫视江苏】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801759
 【卫视东方】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801653
 【卫视湖南】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801385
 【卫视浙江】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801154
 【家有儿女】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807172
 【宰相刘永】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807170
 【怀旧剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=4013103
 【特种兵】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807192
 【医院故事】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807190
 【办公室故事】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807194
 【口碑年代】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807198
 【城乡生活】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807200
 【老戏骨】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807202
 【老年剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807206
 【婚姻剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807208
 【权谋剧场】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807212
 【小说改编】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807210
 【广场舞】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801863
 【热血搏击】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801216
 【爆笑精选】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801921
 【文化奇谈】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802071
 【相亲选秀】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801156
 【爱情保卫战】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801919
 【情感调解】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801155
 【金牌调解】,http://www.sghlhh.xyz/dl3/aqy.php?id=4013113
 【第三调解室】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807226
 【经典纪实】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807222
 【脱口秀】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801895
 【真人秀】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801918
 【重磅综艺】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801893
 【奇妙世界】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801213
 【美食厨房】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801870
 【戏曲】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802291
 【纪录片】,http://www.sghlhh.xyz/dl3/aqy.php?id=3806626
 【纪录片编辑】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807146
 【故宫】,http://www.sghlhh.xyz/dl3/aqy.php?id=3807144
 【养生堂】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802162
 【明星粉丝会】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801917
 【旅游攻略】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801211
 【自然地理】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801158
 【人文社会】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801160
 【历史秘闻】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801159
 【科学探索】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801157
 【军事观察】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801212
 【王牌对王牌】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802286
 【奔跑吧兄弟】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801892
 【周杰伦】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801701
 【音乐综艺】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801729
 【岳云鹏】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801731
 【郭德纲】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802073
 【相声小品】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801730
 【喜剧大咖】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801728
 【赵丽颖】,http://www.sghlhh.xyz/dl3/aqy.php?id=3806664
 【张嘉译】,http://www.sghlhh.xyz/dl3/aqy.php?id=3806662
 【英文儿歌】,http://www.sghlhh.xyz/dl3/aqy.php?id=3802218
 【奥特曼】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801762
 【名侦探柯南】,http://www.sghlhh.xyz/dl3/aqy.php?id=3801584
